#1 Hawaiian Barbecue,Las Vegas,NV,40,3.500000,Restaurants; Hawaiian; Seafood; Barbeque
#1 Sushi,Phoenix,AZ,64,4.000000,Asian Fusion; Restaurants; Japanese; Sushi Bars
Sofia,Toronto,ON,25,3.500000,Italian; Restaurants; Bars; Lounges; Nightlife
Sofia's Cafe,Las Vegas,NV,53,3.000000,Italian; Pizza; Mediterranean; Restaurants; Middle Eastern; Soup
Sofia's Pizza,Las Vegas,NV,16,3.000000,Restaurants; Pizza
Sofra Forest Hill,Toronto,ON,8,3.500000,Mediterranean; Middle Eastern; Restaurants; Event Planning & Services; Caterers; Gluten-Free
Sofra Grill Express,Toronto,ON,29,3.500000,Mediterranean; Restaurants; Middle Eastern; Kebab; Turkish
Sofra Mediterranean Cuisine,Toronto,ON,26,2.500000,Middle Eastern; Mediterranean; Food Delivery Services; Food; Restaurants
Sofra Nazar,Toronto,ON,5,3.000000,Mediterranean; Restaurants
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,NV,363,4.500000,Restaurants; Caribbean; Food; Latin American; Farmers Market; Puerto Rican
SoHo,Pittsburgh,PA,143,3.000000,Lounges; Nightlife; Restaurants; American (New); Bars; Sports Bars
Soho Bar & Grill,Calgary,AB,7,3.500000,Nightlife; Canadian (New); Bars; Restaurants
Soho Bistro,Charlotte,NC,142,3.500000,Asian Fusion; Restaurants; Chinese
Soho Chicken + Whiskey,Cleveland,OH,385,4.500000,Nightlife; Breakfast & Brunch; Bars; Restaurants; Southern
Soho House Toronto,Toronto,ON,29,4.000000,Canadian (New); Social Clubs; Restaurants; Lounges; Arts & Entertainment; Nightlife; Bars
Soho Japanese Cuisine,Toronto,ON,14,2.000000,Restaurants; Sushi Bars; Japanese
Soho Japanese Restaurant,Las Vegas,NV,1512,4.500000,Restaurants; Japanese; Asian Fusion; Sushi Bars
Soho Pizza Bar,Las Vegas,NV,5,1.000000,Bars; Restaurants; Pizza; Nightlife
Soho Restaurant & Bar,Toronto,ON,7,3.500000,Dive Bars; Restaurants; Japanese; Korean; Nightlife; Bars
Soho Sushi Burrito,Las Vegas,NV,26,4.000000,Restaurants; Asian Fusion; Japanese; Mexican
Soi 4 Bangkok Eatery,Scottsdale,AZ,273,4.000000,Taiwanese; Thai; Restaurants
Sojourn Catering & Deli,Pittsburgh,PA,11,5.000000,Diners; Restaurants; Delis
Soju,Pittsburgh,PA,53,4.500000,American (Traditional); Bars; Korean; Restaurants; Nightlife; Asian Fusion
Sokolowski's University Inn,Cleveland,OH,483,4.500000,American (Traditional); Nightlife; Bars; Polish; Restaurants
Sol Caribe Puerto Rican Cuisine,Scottsdale,AZ,29,4.500000,Restaurants; Puerto Rican; Caribbean
SOL Mexican Cocina,Scottsdale,AZ,929,4.000000,Restaurants; Breakfast & Brunch; Nightlife; Bars; Mexican
Sol Tapatio,Las Vegas,NV,44,4.000000,Restaurants; Mexican
Sol Y Sombra,Scottsdale,AZ,36,4.000000,Basque; Restaurants; Bars; Lounges; Spanish; Nightlife
Sola Cafe,Calgary,AB,3,4.000000,Sandwiches; Restaurants
Sola Pizza,Pittsburgh,PA,32,3.500000,Food Delivery Services; Food; Pizza; Restaurants; Sandwiches
Solara Mediterranean Bistro,Mississauga,ON,3,4.000000,Restaurants; Modern European
Solaro,Las Vegas,NV,41,2.500000,Burgers; Chicken Wings; Italian; Pizza; Restaurants; American (New)
Sole,Charlotte,NC,18,3.500000,Basque; Spanish; Restaurants
Sole Restaurant & Bar,Calgary,AB,9,3.500000,Korean; Restaurants
Soleil de Saigon,Montreal,QC,4,3.500000,Restaurants; Sandwiches; Vietnamese
Solemer,Montreal,QC,7,3.500000,Seafood Markets; Middle Eastern; Food; Specialty Food; Lebanese; Seafood; Restaurants; Mediterranean
Solita,Toronto,ON,4,4.000000,Restaurants; Specialty Food; Ethnic Food; Food; Bakeries; Grocery; Cafes
Solmar,Montreal,QC,28,4.000000,Restaurants; Portuguese
Solmaz Food,Toronto,ON,4,3.500000,Delis; Butcher; Restaurants; Food Stands; Meat Shops; Delicatessen; Specialty Food; Food
Solo Sushi Bekkan,Toronto,ON,73,3.500000,Japanese; Restaurants
SOLO Trattoria,Phoenix,AZ,270,4.500000,Italian; Restaurants; Food; Beer; Wine & Spirits; Pizza; Specialty Food
Solstice Restaurant & Wine Bar,Mississauga,ON,34,4.000000,Canadian (New); Wine Bars; Italian; Restaurants; Caterers; Bars; Nightlife; Event Planning & Services
Solstice Tavern,Charlotte,NC,140,3.000000,Fast Food; Restaurants; American (Traditional); Nightlife; Burgers; Sports Bars; Bars
Soluxe,Calgary,AB,13,2.500000,Dim Sum; Restaurants; Seafood; Chinese
Solymar,Montreal,QC,30,4.000000,Peruvian; Restaurants
Soma Cafe,Phoenix,AZ,13,3.500000,Sandwiches; Burgers; Restaurants; Breakfast & Brunch; Vegetarian
Soma Express,Phoenix,AZ,6,4.000000,Restaurants; Sandwiches; Juice Bars & Smoothies; Vegetarian; Food
Some Time BBQ Grill Restaurant,Toronto,ON,3,3.500000,Barbeque; Restaurants; Chinese; Seafood
Someone Else's Bar,Pittsburgh,PA,69,4.000000,American (Traditional); Nightlife; Bars; Restaurants
Somer's Restaurant,Cleveland,OH,30,3.500000,Diners; American (Traditional); Restaurants
Somethin' 2 Talk About,Toronto,ON,59,4.000000,Restaurants; Middle Eastern; Sandwiches; French
Something Classic,Charlotte,NC,3,4.500000,Bakeries; Event Planning & Services; Caterers; Food; Specialty Food; Personal Chefs; Restaurants; Sandwiches
Something Classic Cafe,Charlotte,NC,27,4.000000,Event Planning & Services; Bakeries; Cafes; Food; Sandwiches; Caterers; American (New); Specialty Food; Restaurants
Something Sweet 4 U,Mississauga,ON,23,3.500000,Restaurants; Filipino
Something's Brewing Cafe,Las Vegas,NV,21,3.500000,Local Flavor; Sandwiches; Specialty Food; Restaurants; Food; Coffee & Tea
Sometime Restaurant,Toronto,ON,11,2.500000,Asian Fusion; Cafes; Restaurants; Chinese
Sonata's Restaurant,Scottsdale,AZ,380,4.000000,Modern European; Soup; Nightlife; Salad; Restaurants; Bars; Event Planning & Services; Venues & Event Spaces
Song Cook's,Mississauga,ON,110,4.000000,Restaurants; Korean
Song Cook's Corean Chilli,Toronto,ON,4,4.000000,Korean; Restaurants
Song Han,Calgary,AB,29,3.500000,Vietnamese; Restaurants
Song Huong Vietnamese Restaurant,Calgary,AB,52,4.500000,Soup; Vietnamese; Restaurants
Song Lynn,Phoenix,AZ,276,4.500000,Vegetarian; Vietnamese; Restaurants
Song Viet Restaurant,Calgary,AB,10,2.500000,Vietnamese; Restaurants
Song's Family,Las Vegas,NV,24,3.500000,Restaurants; Food Court; Korean; Asian Fusion
Song's Kitchen,Mississauga,ON,11,3.500000,Restaurants; Halal; Thai; Chinese
Songbird Coffee & Tea House,Phoenix,AZ,189,4.500000,Food; Restaurants; Bakeries; Tea Rooms; Breakfast & Brunch; Coffee & Tea
Sonic Drive In,Charlotte,NC,9,2.500000,Restaurants; Burgers
Sonio's Cafe,Las Vegas,NV,130,4.000000,Hot Dogs; Salad; American (Traditional); Cafes; Vegetarian; Mediterranean; Diners; Restaurants; Chicken Shop
Sonny & Jo's,Pittsburgh,PA,8,4.500000,Pizza; Restaurants; Italian
Sonny's Real Pit Bar-B-Q,Charlotte,NC,8,3.000000,Barbeque; Restaurants
Sonny's Steakhouse,Phoenix,AZ,10,2.500000,Steakhouses; Nightlife; Bars; Breakfast & Brunch; Restaurants; Fast Food
Sonoma Bistro,Charlotte,NC,8,3.500000,American (New); Restaurants
Sonoma Casual Dining,Phoenix,AZ,15,2.500000,American (New); Restaurants
Sonoma Grille,Pittsburgh,PA,307,3.500000,American (New); Tapas Bars; Nightlife; Bars; Lounges; Restaurants
Sonoma Modern America,Charlotte,NC,9,3.500000,American (New); Restaurants
Sonora Mesquite Grill,Phoenix,AZ,166,4.500000,Mexican; Restaurants
Sonora Mexican,Phoenix,AZ,6,3.500000,Fast Food; Mexican; Restaurants
Sonora Taco Shop,Phoenix,AZ,149,4.500000,Restaurants; American (Traditional); Mexican
Soos,Toronto,ON,139,4.000000,Malaysian; Restaurants
Sophia's Lounge,Charlotte,NC,44,4.000000,Restaurants; Nightlife; Bars; Lounges
Sophie Mon Petit Cafe,Toronto,ON,13,3.000000,French; Restaurants
Sophie Sucree,Montreal,QC,72,4.500000,Food; Vegan; Bakeries; Restaurants; Tea Rooms; Desserts
Sophie's,Toronto,ON,5,4.000000,Breakfast & Brunch; Restaurants
Sophie's Choice Pierogi,Cleveland,OH,9,4.500000,Imported Food; Restaurants; Polish; Ethnic Food; Delis; Specialty Food; Food
Sophie's French Bistro,Phoenix,AZ,47,3.500000,Bars; Restaurants; Nightlife; Wine Bars; French
Sora Ethiopian Restaurant,Toronto,ON,4,4.500000,Restaurants; Ethiopian
Sora Sushi Bar,Mississauga,ON,39,4.000000,Seafood Markets; Sushi Bars; Restaurants; Buffets; Specialty Food; Japanese; Food
Sorella Toronto,Toronto,ON,8,4.500000,Specialty Food; Restaurants; Canadian (New); Meat Shops; Italian; Food
Sorelle and Co,Toronto,ON,38,3.500000,Cafes; Restaurants
Sorelle Pizza and Pasta,Las Vegas,NV,26,4.500000,Specialty Food; Restaurants; Pizza; Food; Pasta Shops
Sorgho Rouge,Montreal,QC,3,3.500000,Chinese; Fast Food; Restaurants
Sorn Thai Restaurant,Toronto,ON,103,3.500000,Noodles; Restaurants; Thai; Salad
Sorocco,Montreal,QC,93,4.500000,Restaurants; Moroccan; Tapas Bars; Spanish; Mediterranean
Sorrel,Toronto,ON,16,4.000000,Restaurants; French; Mediterranean
Sorrentino's Bistro-Bar,Calgary,AB,4,3.000000,Restaurants; Italian
Sorrento Pizza,Las Vegas,NV,87,3.000000,Restaurants; Pizza; Salad; Halal
Sorrento's Pizza,Pittsburgh,PA,32,3.000000,Restaurants; Pizza
Sorso Wine Room,Scottsdale,AZ,253,4.500000,Breakfast & Brunch; Specialty Food; American (Traditional); Grocery; Meat Shops; Nightlife; Cheese Shops; Bars; Italian; Mediterranean; Lounges; Wine Bars; Cocktail Bars; American (New); Food; Restaurants
SoSo Food Club,Toronto,ON,45,3.500000,Chinese; Restaurants
SoSoBa,Phoenix,AZ,194,3.500000,Restaurants; Japanese; Nightlife; Food; Cocktail Bars; Bars; Ramen
Sota BBQ Coreen,Montreal,QC,53,2.500000,Korean; Barbeque; Restaurants
Sotto In the Village,Toronto,ON,4,2.500000,Italian; Restaurants
Sotto Sotto Restaurant,Toronto,ON,68,4.000000,Italian; Restaurants
Sotto Voce Wine & Pasta Bar,Toronto,ON,25,4.000000,Nightlife; Italian; Wine Bars; Restaurants; Bars
Soubois,Montreal,QC,30,3.000000,Canadian (New); Gastropubs; Bars; Nightlife; Dance Clubs; Restaurants
Soucoupe Cafe,Montreal,QC,10,4.500000,Breakfast & Brunch; Cafes; Restaurants
Soufi's,Toronto,ON,58,4.500000,Coffee & Tea; Breakfast & Brunch; Syrian; Desserts; Middle Eastern; Food; Cafes; Restaurants
Sought and Found Coffee Roasters,Calgary,AB,9,4.000000,Cafes; Restaurants; Food; Coffee & Tea; Coffee Roasteries
Souk Tabule,Toronto,ON,84,4.500000,Salad; Soup; Restaurants; Middle Eastern
Soul & Sea,Pittsburgh,PA,10,4.000000,Seafood; Restaurants; Soul Food
Soul - Modern AZ Cuisine,Scottsdale,AZ,502,4.000000,American (New); Music Venues; Restaurants; Breakfast & Brunch; Soul Food; Sandwiches; Food; Arts & Entertainment; Nightlife
Soul Cafe,Toronto,ON,78,4.000000,Restaurants; Soul Food; Desserts; Food; Coffee & Tea
Soul Central,Charlotte,NC,144,4.500000,Soul Food; Desserts; Caribbean; Southern; Sandwiches; Food; Burgers; Restaurants
Soul Foo Young,Las Vegas,NV,55,4.500000,Southern; Soul Food; Restaurants; Food; Chinese; Specialty Food
Soul Food Cafe,Las Vegas,NV,435,3.500000,Southern; Soul Food; Restaurants; Barbeque
Soul Food Cafe Express,Las Vegas,NV,8,5.000000,Specialty Food; Soul Food; Food Trucks; Ethnic Food; Restaurants; Food
Soul Food Connection,Pittsburgh,PA,13,4.500000,Restaurants; Soul Food
Soul Food on Hamilton,Pittsburgh,PA,7,4.500000,Restaurants; Soul Food
Soul Gastrolounge,Charlotte,NC,934,4.000000,Restaurants; Tapas Bars; Bars; Lounges; Nightlife; Gastropubs; Cocktail Bars
Soul Jerk,Toronto,ON,3,3.000000,Restaurants; Caribbean; Soul Food
Soul Kitchen BBQ,Calgary,AB,10,4.500000,Food; Restaurants; Cajun/Creole; Food Trucks; Barbeque
Soulas Modern Greek Cuisine,Toronto,ON,3,4.500000,Greek; Restaurants
Soulfish Poke,Las Vegas,NV,174,3.500000,Specialty Food; Restaurants; Food; Japanese; Hawaiian; Poke
Soulfish Poke,Las Vegas,NV,29,4.500000,Hawaiian; Sushi Bars; Restaurants; Food; Poke
Soulmutts,Toronto,ON,8,3.500000,Pets; Restaurants; Pet Boarding; Home Services; Pet Sitting; Pizza; Dog Walkers; Pet Services; Local Services; Professional Services
Soup & Sausage Bistro,Phoenix,AZ,103,5.000000,Modern European; Polish; Restaurants; Ukrainian
Soup 'n Such,Toronto,ON,13,4.500000,Soup; Restaurants; Cafes; Sandwiches; Salad
Soup It Up,Toronto,ON,3,2.000000,Soup; Restaurants
Soup Nancys,Pittsburgh,PA,6,4.500000,Soup; Restaurants
Soup Nutsy,Toronto,ON,51,3.500000,Soup; Caterers; Fast Food; Salad; Event Planning & Services; Breakfast & Brunch; Food; Restaurants; Specialty Food
Soup's Chi-Town Kitchen,Las Vegas,NV,5,3.000000,Italian; Restaurants; Sandwiches; Pizza
Soup-it-up,Toronto,ON,5,1.500000,Restaurants; Soup
Soupe Cafe,Montreal,QC,5,3.000000,Restaurants; Soup
Soupebol Nouillerie,Montreal,QC,15,2.500000,Restaurants; Chinese
Souper Bowl,Pittsburgh,PA,38,3.500000,Bars; Nightlife; Restaurants; American (Traditional)
Souperfoods,Toronto,ON,8,3.500000,Chinese; Restaurants; Soup
Soupesoup,Montreal,QC,6,3.000000,Restaurants; Sandwiches; Salad; Soup; Canadian (New); Cafes
Souppe Shoppe,Toronto,ON,4,5.000000,Food; Soup; Food Stands; Restaurants; Street Vendors
Soups et Nouilles,Montreal,QC,13,3.000000,Chinese; Restaurants
Soupcon Cochon,Montreal,QC,3,4.500000,Salad; Sandwiches; Soup; Restaurants
Sourdough Cafe,Las Vegas,NV,45,3.000000,American (Traditional); Sandwiches; Breakfast & Brunch; Comfort Food; Restaurants
Souriana,Montreal,QC,12,4.500000,Barbeque; Restaurants; Middle Eastern; Food; Meat Shops; Steakhouses; Butcher; Specialty Food
Sous Le Palmier,Montreal,QC,4,3.000000,Caribbean; Restaurants
South 21 Drive In,Charlotte,NC,81,4.000000,Burgers; Restaurants
South 21 Family Restaurant,Charlotte,NC,31,4.000000,Seafood; American (Traditional); Breakfast & Brunch; Salad; Restaurants; Burgers
South Asia Malaysian Cuisine,Toronto,ON,64,3.000000,Chinese; Restaurants; Malaysian
South Bank Grill,Phoenix,AZ,7,4.000000,Restaurants; Polish; American (Traditional)
South Beach Cafe & Deli,Las Vegas,NV,17,3.000000,Coffee & Tea; Delis; Internet Cafes; Breakfast & Brunch; Food; Desserts; Restaurants
South Beach Food Court,Las Vegas,NV,26,2.500000,Restaurants; Fast Food; Food Court
South Beach Marketplace,Las Vegas,NV,3,2.500000,Restaurants; Food Stands
South Beach Restaurant and Lounge,Scottsdale,AZ,8,2.000000,American (New); Restaurants; Lounges; Nightlife; Bars
South China,Toronto,ON,13,2.500000,Ethnic Food; Food; Restaurants; Chinese; Specialty Food
South China BBQ Hong Kong Style,Phoenix,AZ,10,3.500000,Food; Chinese; Restaurants
South China Buffet,Phoenix,AZ,7,2.500000,Chinese; Buffets; Restaurants
South China Express,Phoenix,AZ,4,2.000000,Restaurants; Chinese
South China Noodles Delight,Toronto,ON,14,4.000000,Restaurants; Chinese
South Florida Style Chicken & Ribs,Charlotte,NC,3,4.500000,Soul Food; Convenience Stores; Restaurants; Food
South Indian Dosa Mahal Restaurant,Toronto,ON,69,3.500000,Vegetarian; Middle Eastern; Indian; Gluten-Free; Restaurants; Pakistani
South Mountain Cafe,Phoenix,AZ,73,4.500000,Diners; Restaurants; Mexican; American (New); Breakfast & Brunch; Cafes
South of Temperance,Toronto,ON,52,3.000000,Restaurants; Canadian (New); American (New)
South Pacific,Toronto,ON,8,3.500000,Restaurants; Food; Chinese
South Point Hot Dog Cart,Las Vegas,NV,22,4.000000,American (Traditional); Restaurants
South Sea Chinese Foods,Toronto,ON,7,2.500000,Chinese; Restaurants
South Sea Village Chinese Restaurant,Toronto,ON,9,4.000000,Restaurants; Vegetarian; Chinese; Seafood
South Shore Bar and Grill,Toronto,ON,8,2.500000,Food; Canadian (New); Restaurants
South Side BBQ Company,Pittsburgh,PA,36,4.000000,Street Vendors; Barbeque; Food Trucks; Food; Restaurants
South Silk Road Chinese Restaurant,Calgary,AB,33,4.000000,Szechuan; Chinese; Restaurants
South St Burger Co,Toronto,ON,6,3.000000,Restaurants; Burgers
South St. Burger,Calgary,AB,26,3.000000,Burgers; Restaurants; Fast Food; Ice Cream & Frozen Yogurt; Food
South Street Burger,Toronto,ON,6,2.500000,Burgers; Restaurants
SouthBound,Charlotte,NC,343,3.000000,Mexican; Restaurants; Cocktail Bars; Bars; Tapas/Small Plates; Nightlife; Tex-Mex
Southern Accent Restaurant,Toronto,ON,47,4.000000,Cajun/Creole; Southern; Restaurants; Soul Food
Southern Hills Cafe,Las Vegas,NV,4,5.000000,Juice Bars & Smoothies; Restaurants; Cafes; Food; American (Traditional)
Southern Rail,Phoenix,AZ,531,3.500000,Restaurants; Cajun/Creole; American (Traditional); Breakfast & Brunch; Diners; American (New); Southern
Southern Seafood and BBQ,Las Vegas,NV,13,2.500000,Barbeque; Restaurants; Food Trucks; Seafood; Southern; Food
Southern Spice Cuisine,Calgary,AB,8,3.000000,Pakistani; Indian; Restaurants
Southern Style,Las Vegas,NV,11,3.500000,Seafood; Fast Food; Southern; Restaurants; Soul Food
Southern Style Eatery,Las Vegas,NV,129,4.000000,Barbeque; Seafood; Southern; Burgers; Restaurants
Southern Table,Las Vegas,NV,9,2.500000,American (Traditional); Soul Food; Seafood; Restaurants; Breakfast & Brunch
Southern Tier Brewery Pittsburgh,Pittsburgh,PA,231,4.000000,Nightlife; Breweries; Restaurants; Pubs; Bars; Food; Gastropubs
SouthPark Grill,Charlotte,NC,48,3.500000,Nightlife; Cocktail Bars; Restaurants; Steakhouses; American (New); Beer; Wine & Spirits; American (Traditional); Wine Bars; Bars; Food; Breakfast & Brunch
Southside Louie's,Toronto,ON,13,3.000000,Pubs; Nightlife; Bars; Restaurants; American (Traditional)
Southwest Restaurant Supply,Phoenix,AZ,8,4.000000,Shopping; Wholesalers; Wholesale Stores; Professional Services; Restaurants; Marketing; Restaurant Supplies; Local Services
Southwest Trophies & Apparel,Las Vegas,NV,5,5.000000,Fashion; Sporting Goods; Shopping; Trophy Shops; Burgers; Engraving; Local Services; Sports Wear; Restaurants
Southwestern Southern Grill,Las Vegas,NV,19,4.500000,Southern; Restaurants
Souv Like,Toronto,ON,38,4.500000,Greek; Restaurants; Mediterranean
Souvenirs d'Indochine,Montreal,QC,3,3.500000,Canadian (New); Restaurants; Indonesian
Souvlaki Bar,Montreal,QC,22,3.500000,Greek; Restaurants
Souvlaki Express,Toronto,ON,32,3.000000,Greek; Restaurants
Souvlaki Guys,Toronto,ON,7,4.500000,Restaurants; Greek
Souvlaki House,Toronto,ON,10,3.500000,Mediterranean; Restaurants; Greek
Souvlaki Hut,Toronto,ON,14,3.500000,Greek; Restaurants
Souvlaki Hut Greek Taverna,Toronto,ON,11,4.000000,Greek; Restaurants
Souvlaki Kalamaki,Toronto,ON,10,4.000000,Greek; Mediterranean; Restaurants
Souvlaki Port Credit,Mississauga,ON,16,3.000000,Greek; Restaurants
Souz Dal,Toronto,ON,35,4.000000,Breakfast & Brunch; Nightlife; Lounges; Restaurants; Bars
Soyo Korean Barstaurant,Las Vegas,NV,913,4.000000,Nightlife; Korean; Barbeque; Restaurants; Bars
Soyummy Factory,Calgary,AB,12,4.500000,Restaurants; Food; Bakeries; Chinese; Korean
Sozo Ramen & Sushi,Toronto,ON,22,3.500000,Restaurants; Japanese; Ramen; Sushi Bars
Sozo Sushi,Montreal,QC,9,4.000000,Food Delivery Services; Restaurants; Food; Sushi Bars
Spa and Salon - Golden Nugget,Las Vegas,NV,40,3.500000,Massage; Restaurants; Beauty & Spas; Hair Salons; Nail Salons; Day Spas
Spa Aquae,Las Vegas,NV,61,3.500000,Soba; Active Life; Massage; Flowers & Gifts; Gift Shops; Day Spas; Hair Salons; Swimming Pools; Restaurants; Japanese; Shopping; Beauty & Spas
Spa My Blends by Clarins,Toronto,ON,29,4.500000,Beauty & Spas; Massage; Skin Care; Day Spas; Restaurants; Bars; Nightlife; Pubs; British; Comfort Food
Spacco Restaurant and Bar,Toronto,ON,81,2.500000,Bars; Restaurants; Pool Halls; Italian; Mediterranean; Nightlife
Space BBQ & Karaoke,Las Vegas,NV,36,4.000000,Barbeque; Hot Pot; Chinese; Karaoke; Szechuan; Restaurants; Nightlife
Spade Bar & Lounge,Toronto,ON,3,1.500000,Caribbean; Restaurants; International; Nightlife; Bars; Lounges
Spadina Garden Restaurant,Toronto,ON,98,3.000000,Asian Fusion; Indian; Chinese; Food; Ethnic Food; Restaurants; Specialty Food
Spaghetti Cafe Prairie,Calgary,AB,20,4.500000,Restaurants; Italian; Cafes
Spaghetti Warehouse,Pittsburgh,PA,103,2.500000,Restaurants; Italian
Spaghetty Western,Las Vegas,NV,653,4.000000,Italian; Delis; Restaurants; Nightlife; Bars
Spago by Wolfgang Puck,Las Vegas,NV,124,4.000000,Restaurants; Nightlife; Bars; American (Traditional); American (New); Pizza; Cocktail Bars; Italian
Spak Brothers Pizza and More,Pittsburgh,PA,244,4.000000,Vegan; Sandwiches; Vegetarian; Restaurants; Pizza; Salad
Spanel,Montreal,QC,53,4.000000,Breakfast & Brunch; Creperies; Restaurants; French
Spanish Fly,Scottsdale,AZ,55,3.500000,Bars; Food; Mexican; Nightlife; Restaurants
Spark Espresso and Fresh Bar,Toronto,ON,25,4.000000,Tapas Bars; Cocktail Bars; Vegetarian; Food; Nightlife; Coffee & Tea; Bars; Salad; Restaurants; Cafes; Tapas/Small Plates; Juice Bars & Smoothies
Sparrow,Montreal,QC,173,4.000000,Gastropubs; American (New); Cocktail Bars; Bars; Nightlife; Breakfast & Brunch; Restaurants; Lounges; Canadian (New)
Sparrow + Wolf,Las Vegas,NV,432,4.500000,American (New); Caterers; Bars; Cocktail Bars; Nightlife; Event Planning & Services; Restaurants
Sparta,Montreal,QC,6,5.000000,Restaurants; Greek
Sparta Gyros,Pittsburgh,PA,5,3.000000,Greek; Restaurants
Spartan Pita & Gyro,Phoenix,AZ,144,4.000000,Mediterranean; Restaurants; Greek; Hot Dogs
Spartans Greek Taverna,Calgary,AB,3,4.000000,Greek; Restaurants
Spasso Pizza & Mozzarella Bar,Phoenix,AZ,38,3.500000,Restaurants; Pizza; Italian
SpeakEasy 21,Toronto,ON,53,2.500000,Speakeasies; Gastropubs; Bars; Restaurants; Nightlife
Speakeasy Comedy Lounge,Scottsdale,AZ,47,4.000000,Mexican; American (New); Nightlife; Comedy Clubs; Restaurants; Bars; Lounges; Arts & Entertainment
Spearmint Rhino Las Vegas,Las Vegas,NV,400,3.500000,Restaurants; Nightlife; Adult Entertainment
Spectrum Cafe,Scottsdale,AZ,4,4.000000,American (Traditional); Restaurants; Cafes
Speducci Mercatto,Toronto,ON,10,5.000000,Cafes; Meat Shops; Restaurants; Event Planning & Services; Venues & Event Spaces; Food; Specialty Food
Spee-D-Tee's BBQ & Subs,Phoenix,AZ,22,4.000000,Barbeque; Restaurants
Speedway Grill & Cafe,Charlotte,NC,10,3.000000,Cafes; Restaurants; Food; American (Traditional); Breakfast & Brunch
Speedy Street Taco,Phoenix,AZ,312,4.000000,Restaurants; Mexican; Food Stands
Speedys Grub Shack,Cleveland,OH,30,4.000000,Burgers; Fast Food; American (Traditional); Sandwiches; Automotive; Chicken Wings; Restaurants; Gas Stations; Convenience Stores; Delis; Cheesesteaks; Food
Sphinx Cafe,Pittsburgh,PA,48,3.000000,Middle Eastern; Hookah Bars; Restaurants; Nightlife; Food; Coffee & Tea; Bars
Spice 7,Calgary,AB,12,4.500000,Pakistani; Halal; Restaurants; Indian
Spice 9 Xpress Indian Cuisine,Charlotte,NC,15,2.500000,Restaurants; Indian
Spice Affair,Pittsburgh,PA,82,4.500000,Restaurants; Indian
Spice and Aroma,Mississauga,ON,4,4.000000,Soup; Restaurants; Chinese
Spice And Aroma,Toronto,ON,11,3.500000,Chinese; Hot Pot; Food; Restaurants; Food Delivery Services
Spice Cafe,Charlotte,NC,31,3.500000,Indian; Restaurants
Spice Cafe and Lounge,Calgary,AB,5,2.000000,Asian Fusion; Restaurants; Malaysian; Soup; Burgers
Spice Heaven,Toronto,ON,3,3.500000,Indian; Pakistani; Restaurants
Spice House Indian Cuisine,Toronto,ON,3,4.500000,Indian; Food; Restaurants
Spice Hut,Calgary,AB,40,4.000000,Indian; Restaurants; Pakistani
Spice Indian Bistro,Toronto,ON,22,4.500000,Indian; Restaurants
Spice Island Tea House,Pittsburgh,PA,321,4.000000,Food; Thai; Specialty Food; Asian Fusion; Tea Rooms; Restaurants
Spice It Up,Scottsdale,AZ,19,3.000000,Food Trucks; Food; Restaurants; Food Stands; Street Vendors; Indian
Spice Kitchen,Toronto,ON,9,4.000000,Halal; Chinese; Restaurants; Indian
Spice Kitchen + Bar,Cleveland,OH,270,4.000000,American (New); Nightlife; Restaurants; Bars
Spice Lounge & Tapas,Mississauga,ON,60,4.000000,Bars; Tapas/Small Plates; Restaurants; Nightlife; Lounges
Spice Market Buffet,Las Vegas,NV,1860,3.000000,Restaurants; Buffets; Breakfast & Brunch
Spice Restaurant,Phoenix,AZ,9,3.000000,American (New); Restaurants
Spice Route Asian Bistro + Bar,Toronto,ON,245,2.500000,Turkish; Bars; Restaurants; Nightlife; Asian Fusion
Spice Shack,Toronto,ON,3,4.000000,Indian; Restaurants
Spice South,Charlotte,NC,20,3.500000,Indian; Restaurants
Spice Thai Cafe,Toronto,ON,66,3.000000,Restaurants; Thai
Spices East Indian Dining,Calgary,AB,5,3.000000,Indian; Restaurants
Spicy & Sweet,Toronto,ON,11,2.500000,Thai; Restaurants; Chinese
Spicy Aroma,Toronto,ON,6,4.500000,Indian; Restaurants; Food; Mediterranean; Halal
Spicy City,Las Vegas,NV,29,1.500000,Szechuan; Restaurants; Chinese
Spicy Crawfish,Las Vegas,NV,46,3.500000,Seafood; Cajun/Creole; Restaurants; Hot Pot
Spicy Dragon,Toronto,ON,62,3.500000,Restaurants; Chinese; Food; Food Delivery Services; Indian
Spicy Grill Indo Pak Cuisine,Toronto,ON,7,2.500000,Indian; Pakistani; Restaurants
Spicy Hut,Calgary,AB,35,4.000000,Ethnic Food; Thai; Food; Specialty Food; Seafood; Restaurants; Chinese
Spicy Mama,Las Vegas,NV,36,3.500000,Restaurants; Chinese
Spicy Moment Restaurant,Las Vegas,NV,15,4.500000,Szechuan; Restaurants; Chinese
Spicy Noodle Restaurant,Montreal,QC,28,3.500000,Chinese; Restaurants
Spicy Pickle,Las Vegas,NV,94,3.000000,Restaurants; Pizza; American (New); Sandwiches
Spicy Route,Toronto,ON,3,2.500000,Chinese; Restaurants
Spiedini Ristorante,Las Vegas,NV,96,3.500000,Italian; Restaurants
Spielhaus Game Cafe,Toronto,ON,4,4.500000,Restaurants; Cafes
